table_schema,table_name,column_name,ordinal_position,data_type,is_nullable,column_default,constraint_type,constraint_name,foreign_table_name,foreign_column_name,index_name,index_definition
auth,saml_relay_states,sso_provider_id,2,uuid,NO,null,FOREIGN KEY,saml_relay_states_sso_provider_id_fkey,null,null,saml_relay_states_created_at_idx,CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC)
auth,saml_relay_states,sso_provider_id,2,uuid,NO,null,FOREIGN KEY,saml_relay_states_sso_provider_id_fkey,null,null,saml_relay_states_sso_provider_id_idx,CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id)
auth,saml_relay_states,request_id,3,text,NO,null,null,null,null,null,saml_relay_states_sso_provider_id_idx,CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id)
auth,saml_relay_states,request_id,3,text,NO,null,null,null,null,null,saml_relay_states_for_email_idx,CREATE INDEX saml_relay_states_for_email_idx ON auth.saml_relay_states USING btree (for_email)
auth,saml_relay_states,request_id,3,text,NO,null,null,null,null,null,saml_relay_states_pkey,CREATE UNIQUE INDEX saml_relay_states_pkey ON auth.saml_relay_states USING btree (id)
auth,saml_relay_states,request_id,3,text,NO,null,null,null,null,null,saml_relay_states_created_at_idx,CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC)
auth,saml_relay_states,for_email,4,text,YES,null,null,null,null,null,saml_relay_states_for_email_idx,CREATE INDEX saml_relay_states_for_email_idx ON auth.saml_relay_states USING btree (for_email)
auth,saml_relay_states,for_email,4,text,YES,null,null,null,null,null,saml_relay_states_pkey,CREATE UNIQUE INDEX saml_relay_states_pkey ON auth.saml_relay_states USING btree (id)
auth,saml_relay_states,for_email,4,text,YES,null,null,null,null,null,saml_relay_states_sso_provider_id_idx,CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id)
auth,saml_relay_states,for_email,4,text,YES,null,null,null,null,null,saml_relay_states_created_at_idx,CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC)
auth,saml_relay_states,redirect_to,5,text,YES,null,null,null,null,null,saml_relay_states_for_email_idx,CREATE INDEX saml_relay_states_for_email_idx ON auth.saml_relay_states USING btree (for_email)
auth,saml_relay_states,redirect_to,5,text,YES,null,null,null,null,null,saml_relay_states_pkey,CREATE UNIQUE INDEX saml_relay_states_pkey ON auth.saml_relay_states USING btree (id)
auth,saml_relay_states,redirect_to,5,text,YES,null,null,null,null,null,saml_relay_states_created_at_idx,CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC)
auth,saml_relay_states,redirect_to,5,text,YES,null,null,null,null,null,saml_relay_states_sso_provider_id_idx,CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id)
auth,saml_relay_states,created_at,7,timestamp with time zone,YES,null,null,null,null,null,saml_relay_states_pkey,CREATE UNIQUE INDEX saml_relay_states_pkey ON auth.saml_relay_states USING btree (id)
auth,saml_relay_states,created_at,7,timestamp with time zone,YES,null,null,null,null,null,saml_relay_states_sso_provider_id_idx,CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id)
auth,saml_relay_states,created_at,7,timestamp with time zone,YES,null,null,null,null,null,saml_relay_states_for_email_idx,CREATE INDEX saml_relay_states_for_email_idx ON auth.saml_relay_states USING btree (for_email)
auth,saml_relay_states,created_at,7,timestamp with time zone,YES,null,null,null,null,null,saml_relay_states_created_at_idx,CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC)
auth,saml_relay_states,updated_at,8,timestamp with time zone,YES,null,null,null,null,null,saml_relay_states_for_email_idx,CREATE INDEX saml_relay_states_for_email_idx ON auth.saml_relay_states USING btree (for_email)
auth,saml_relay_states,updated_at,8,timestamp with time zone,YES,null,null,null,null,null,saml_relay_states_created_at_idx,CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC)
auth,saml_relay_states,updated_at,8,timestamp with time zone,YES,null,null,null,null,null,saml_relay_states_sso_provider_id_idx,CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id)
auth,saml_relay_states,updated_at,8,timestamp with time zone,YES,null,null,null,null,null,saml_relay_states_pkey,CREATE UNIQUE INDEX saml_relay_states_pkey ON auth.saml_relay_states USING btree (id)
auth,saml_relay_states,flow_state_id,9,uuid,YES,null,FOREIGN KEY,saml_relay_states_flow_state_id_fkey,null,null,saml_relay_states_sso_provider_id_idx,CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id)
auth,saml_relay_states,flow_state_id,9,uuid,YES,null,FOREIGN KEY,saml_relay_states_flow_state_id_fkey,null,null,saml_relay_states_pkey,CREATE UNIQUE INDEX saml_relay_states_pkey ON auth.saml_relay_states USING btree (id)
auth,saml_relay_states,flow_state_id,9,uuid,YES,null,FOREIGN KEY,saml_relay_states_flow_state_id_fkey,null,null,saml_relay_states_created_at_idx,CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC)
auth,saml_relay_states,flow_state_id,9,uuid,YES,null,FOREIGN KEY,saml_relay_states_flow_state_id_fkey,null,null,saml_relay_states_for_email_idx,CREATE INDEX saml_relay_states_for_email_idx ON auth.saml_relay_states USING btree (for_email)
auth,schema_migrations,version,1,character varying,NO,null,null,schema_migrations_pkey,null,null,schema_migrations_pkey,CREATE UNIQUE INDEX schema_migrations_pkey ON auth.schema_migrations USING btree (version)
auth,sessions,id,1,uuid,NO,null,PRIMARY KEY,sessions_pkey,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,id,1,uuid,NO,null,PRIMARY KEY,sessions_pkey,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,id,1,uuid,NO,null,PRIMARY KEY,sessions_pkey,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,id,1,uuid,NO,null,PRIMARY KEY,sessions_pkey,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,id,1,uuid,NO,null,PRIMARY KEY,sessions_pkey,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,user_id,2,uuid,NO,null,FOREIGN KEY,sessions_user_id_fkey,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,user_id,2,uuid,NO,null,FOREIGN KEY,sessions_user_id_fkey,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,user_id,2,uuid,NO,null,FOREIGN KEY,sessions_user_id_fkey,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,user_id,2,uuid,NO,null,FOREIGN KEY,sessions_user_id_fkey,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,user_id,2,uuid,NO,null,FOREIGN KEY,sessions_user_id_fkey,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,created_at,3,timestamp with time zone,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,created_at,3,timestamp with time zone,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,created_at,3,timestamp with time zone,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,created_at,3,timestamp with time zone,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,created_at,3,timestamp with time zone,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,updated_at,4,timestamp with time zone,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,updated_at,4,timestamp with time zone,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,updated_at,4,timestamp with time zone,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,updated_at,4,timestamp with time zone,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,updated_at,4,timestamp with time zone,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,factor_id,5,uuid,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,factor_id,5,uuid,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,factor_id,5,uuid,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,factor_id,5,uuid,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,factor_id,5,uuid,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,aal,6,USER-DEFINED,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,aal,6,USER-DEFINED,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,aal,6,USER-DEFINED,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,aal,6,USER-DEFINED,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,aal,6,USER-DEFINED,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,not_after,7,timestamp with time zone,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,not_after,7,timestamp with time zone,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,not_after,7,timestamp with time zone,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,not_after,7,timestamp with time zone,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,not_after,7,timestamp with time zone,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,refreshed_at,8,timestamp without time zone,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,refreshed_at,8,timestamp without time zone,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,refreshed_at,8,timestamp without time zone,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,refreshed_at,8,timestamp without time zone,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,refreshed_at,8,timestamp without time zone,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,user_agent,9,text,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,user_agent,9,text,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,user_agent,9,text,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,user_agent,9,text,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,user_agent,9,text,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,ip,10,inet,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,ip,10,inet,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,ip,10,inet,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,ip,10,inet,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,ip,10,inet,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,tag,11,text,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,tag,11,text,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,tag,11,text,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,tag,11,text,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,tag,11,text,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,oauth_client_id,12,uuid,YES,null,FOREIGN KEY,sessions_oauth_client_id_fkey,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,oauth_client_id,12,uuid,YES,null,FOREIGN KEY,sessions_oauth_client_id_fkey,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,oauth_client_id,12,uuid,YES,null,FOREIGN KEY,sessions_oauth_client_id_fkey,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,oauth_client_id,12,uuid,YES,null,FOREIGN KEY,sessions_oauth_client_id_fkey,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,oauth_client_id,12,uuid,YES,null,FOREIGN KEY,sessions_oauth_client_id_fkey,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,refresh_token_hmac_key,13,text,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,refresh_token_hmac_key,13,text,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,refresh_token_hmac_key,13,text,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,refresh_token_hmac_key,13,text,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,refresh_token_hmac_key,13,text,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,refresh_token_counter,14,bigint,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,refresh_token_counter,14,bigint,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,refresh_token_counter,14,bigint,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sessions,refresh_token_counter,14,bigint,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,refresh_token_counter,14,bigint,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,scopes,15,text,YES,null,null,null,null,null,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)
auth,sessions,scopes,15,text,YES,null,null,null,null,null,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)"
auth,sessions,scopes,15,text,YES,null,null,null,null,null,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)
auth,sessions,scopes,15,text,YES,null,null,null,null,null,sessions_not_after_idx,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)
auth,sessions,scopes,15,text,YES,null,null,null,null,null,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id)
auth,sso_domains,id,1,uuid,NO,null,PRIMARY KEY,sso_domains_pkey,null,null,sso_domains_pkey,CREATE UNIQUE INDEX sso_domains_pkey ON auth.sso_domains USING btree (id)
auth,sso_domains,id,1,uuid,NO,null,PRIMARY KEY,sso_domains_pkey,null,null,sso_domains_domain_idx,CREATE UNIQUE INDEX sso_domains_domain_idx ON auth.sso_domains USING btree (lower(domain))
auth,sso_domains,id,1,uuid,NO,null,PRIMARY KEY,sso_domains_pkey,null,null,sso_domains_sso_provider_id_idx,CREATE INDEX sso_domains_sso_provider_id_idx ON auth.sso_domains USING btree (sso_provider_id)
auth,sso_domains,sso_provider_id,2,uuid,NO,null,FOREIGN KEY,sso_domains_sso_provider_id_fkey,null,null,sso_domains_sso_provider_id_idx,CREATE INDEX sso_domains_sso_provider_id_idx ON auth.sso_domains USING btree (sso_provider_id)
auth,sso_domains,sso_provider_id,2,uuid,NO,null,FOREIGN KEY,sso_domains_sso_provider_id_fkey,null,null,sso_domains_pkey,CREATE UNIQUE INDEX sso_domains_pkey ON auth.sso_domains USING btree (id)
auth,sso_domains,sso_provider_id,2,uuid,NO,null,FOREIGN KEY,sso_domains_sso_provider_id_fkey,null,null,sso_domains_domain_idx,CREATE UNIQUE INDEX sso_domains_domain_idx ON auth.sso_domains USING btree (lower(domain))
auth,sso_domains,domain,3,text,NO,null,null,null,null,null,sso_domains_pkey,CREATE UNIQUE INDEX sso_domains_pkey ON auth.sso_domains USING btree (id)
auth,sso_domains,domain,3,text,NO,null,null,null,null,null,sso_domains_sso_provider_id_idx,CREATE INDEX sso_domains_sso_provider_id_idx ON auth.sso_domains USING btree (sso_provider_id)
auth,sso_domains,domain,3,text,NO,null,null,null,null,null,sso_domains_domain_idx,CREATE UNIQUE INDEX sso_domains_domain_idx ON auth.sso_domains USING btree (lower(domain))
auth,sso_domains,created_at,4,timestamp with time zone,YES,null,null,null,null,null,sso_domains_sso_provider_id_idx,CREATE INDEX sso_domains_sso_provider_id_idx ON auth.sso_domains USING btree (sso_provider_id)
auth,sso_domains,created_at,4,timestamp with time zone,YES,null,null,null,null,null,sso_domains_domain_idx,CREATE UNIQUE INDEX sso_domains_domain_idx ON auth.sso_domains USING btree (lower(domain))
auth,sso_domains,created_at,4,timestamp with time zone,YES,null,null,null,null,null,sso_domains_pkey,CREATE UNIQUE INDEX sso_domains_pkey ON auth.sso_domains USING btree (id)
auth,sso_domains,updated_at,5,timestamp with time zone,YES,null,null,null,null,null,sso_domains_domain_idx,CREATE UNIQUE INDEX sso_domains_domain_idx ON auth.sso_domains USING btree (lower(domain))
auth,sso_domains,updated_at,5,timestamp with time zone,YES,null,null,null,null,null,sso_domains_pkey,CREATE UNIQUE INDEX sso_domains_pkey ON auth.sso_domains USING btree (id)
auth,sso_domains,updated_at,5,timestamp with time zone,YES,null,null,null,null,null,sso_domains_sso_provider_id_idx,CREATE INDEX sso_domains_sso_provider_id_idx ON auth.sso_domains USING btree (sso_provider_id)
auth,sso_providers,id,1,uuid,NO,null,PRIMARY KEY,sso_providers_pkey,null,null,sso_providers_pkey,CREATE UNIQUE INDEX sso_providers_pkey ON auth.sso_providers USING btree (id)
auth,sso_providers,id,1,uuid,NO,null,PRIMARY KEY,sso_providers_pkey,null,null,sso_providers_resource_id_idx,CREATE UNIQUE INDEX sso_providers_resource_id_idx ON auth.sso_providers USING btree (lower(resource_id))
auth,sso_providers,id,1,uuid,NO,null,PRIMARY KEY,sso_providers_pkey,null,null,sso_providers_resource_id_pattern_idx,CREATE INDEX sso_providers_resource_id_pattern_idx ON auth.sso_providers USING btree (resource_id text_pattern_ops)
auth,sso_providers,resource_id,2,text,YES,null,null,null,null,null,sso_providers_pkey,CREATE UNIQUE INDEX sso_providers_pkey ON auth.sso_providers USING btree (id)
auth,sso_providers,resource_id,2,text,YES,null,null,null,null,null,sso_providers_resource_id_pattern_idx,CREATE INDEX sso_providers_resource_id_pattern_idx ON auth.sso_providers USING btree (resource_id text_pattern_ops)
auth,sso_providers,resource_id,2,text,YES,null,null,null,null,null,sso_providers_resource_id_idx,CREATE UNIQUE INDEX sso_providers_resource_id_idx ON auth.sso_providers USING btree (lower(resource_id))
auth,sso_providers,created_at,3,timestamp with time zone,YES,null,null,null,null,null,sso_providers_resource_id_pattern_idx,CREATE INDEX sso_providers_resource_id_pattern_idx ON auth.sso_providers USING btree (resource_id text_pattern_ops)
auth,sso_providers,created_at,3,timestamp with time zone,YES,null,null,null,null,null,sso_providers_resource_id_idx,CREATE UNIQUE INDEX sso_providers_resource_id_idx ON auth.sso_providers USING btree (lower(resource_id))
auth,sso_providers,created_at,3,timestamp with time zone,YES,null,null,null,null,null,sso_providers_pkey,CREATE UNIQUE INDEX sso_providers_pkey ON auth.sso_providers USING btree (id)
auth,sso_providers,updated_at,4,timestamp with time zone,YES,null,null,null,null,null,sso_providers_pkey,CREATE UNIQUE INDEX sso_providers_pkey ON auth.sso_providers USING btree (id)
auth,sso_providers,updated_at,4,timestamp with time zone,YES,null,null,null,null,null,sso_providers_resource_id_idx,CREATE UNIQUE INDEX sso_providers_resource_id_idx ON auth.sso_providers USING btree (lower(resource_id))
auth,sso_providers,updated_at,4,timestamp with time zone,YES,null,null,null,null,null,sso_providers_resource_id_pattern_idx,CREATE INDEX sso_providers_resource_id_pattern_idx ON auth.sso_providers USING btree (resource_id text_pattern_ops)
auth,sso_providers,disabled,5,boolean,YES,null,null,null,null,null,sso_providers_pkey,CREATE UNIQUE INDEX sso_providers_pkey ON auth.sso_providers USING btree (id)
auth,sso_providers,disabled,5,boolean,YES,null,null,null,null,null,sso_providers_resource_id_idx,CREATE UNIQUE INDEX sso_providers_resource_id_idx ON auth.sso_providers USING btree (lower(resource_id))
auth,sso_providers,disabled,5,boolean,YES,null,null,null,null,null,sso_providers_resource_id_pattern_idx,CREATE INDEX sso_providers_resource_id_pattern_idx ON auth.sso_providers USING btree (resource_id text_pattern_ops)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,instance_id,1,uuid,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,id,2,uuid,NO,null,PRIMARY KEY,users_pkey,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,id,2,uuid,NO,null,PRIMARY KEY,users_pkey,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,id,2,uuid,NO,null,PRIMARY KEY,users_pkey,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,id,2,uuid,NO,null,PRIMARY KEY,users_pkey,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,id,2,uuid,NO,null,PRIMARY KEY,users_pkey,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
